Ticker,signal_date,entry_date,exit_date,entry_price,exit_price,size,gross_pnl,net_pnl
PETR4,2018-02-26,2018-02-27,2018-03-05,21.46999931335449,22.1200008392334,465.76620027090223,302.74874087890834,290.727270879595
PETR4,2018-02-27,2018-02-28,2018-03-06,21.6299991607666,21.89999961853028,462.32086860818833,124.82684615791253,112.80521615875176
PETR4,2018-02-28,2018-03-01,2018-03-07,21.39999961853028,21.670000076293945,467.28972795592904,126.16844045635922,114.1470404567407
PETR4,2018-03-01,2018-03-02,2018-03-08,20.700000762939453,21.700000762939453,483.0917696343106,483.0917696343106,471.07106963354767
PETR4,2018-03-02,2018-03-05,2018-03-09,21.489999771118164,22.38999938964844,465.33271784579836,418.7992685508755,406.7777785511044
PETR4,2018-03-05,2018-03-06,2018-03-12,22.5,22.32999992370605,444.44444444444446,-75.55558946397727,-87.57808946397726
PETR4,2018-03-06,2018-03-07,2018-03-13,21.690000534057617,22.11000061035156,461.0419434659769,193.63765143041746,181.6159614298834
PETR4,2018-03-07,2018-03-08,2018-03-14,21.850000381469727,22.3799991607666,457.6658958999687,242.56236615279408,230.5405161524126
PETR4,2018-03-08,2018-03-09,2018-03-15,21.780000686645508,21.309999465942383,459.1368082982449,-215.7948603699118,-227.81664037059844
PETR4,2018-03-09,2018-03-12,2018-03-16,22.540000915527344,21.43000030517578,443.6557051384681,-492.4581034896524,-504.4806434905679
PETR4,2018-03-12,2018-03-13,2018-03-19,22.450000762939453,20.93000030517578,445.434283303368,-677.0603145247525,-689.0827645255154
PETR4,2018-03-13,2018-03-14,2018-03-20,22.299999237060547,21.15999984741211,448.4305086154855,-511.21050612139186,-523.2328061206289
PETR4,2018-03-14,2018-03-15,2018-03-21,22.049999237060547,22.049999237060547,453.5147549208299,0.0,-12.02204999923706
PETR4,2018-03-15,2018-03-16,2018-03-22,21.46999931335449,21.71999931335449,465.76620027090223,116.44155006772556,104.4200800684122
PETR4,2018-03-16,2018-03-19,2018-03-23,21.270000457763672,21.75,470.14573506273445,225.66973761447454,213.64846761401677
PETR4,2018-03-19,2018-03-20,2018-03-26,21.18000030517578,22.030000686645508,472.143524830653,401.3221762145164,389.30099621421124
PETR4,2018-03-20,2018-03-21,2018-03-27,21.25,21.440000534057617,470.5882352941176,89.41201602711396,77.39076602711397
PETR4,2018-03-21,2018-03-22,2018-03-28,21.86000061035156,21.200000762939453,457.45652885593296,-301.9212392425873,-313.94309924319765
PETR4,2018-03-22,2018-03-23,2018-03-29,21.61000061035156,21.40999984741211,462.7487143711523,-92.55009592347989,-104.57170592409024
PETR4,2018-03-23,2018-03-26,2018-04-02,22.06999969482422,20.89999961853028,453.1037670265653,-530.1314419901522,-542.1535119898471
PETR4,2018-03-26,2018-03-27,2018-04-03,22.13999938964844,20.709999084472656,451.67119583009116,-645.8899478761421,-657.9120878755317
PETR4,2018-03-27,2018-03-28,2018-04-04,21.26000022888184,20.3799991607666,470.36688110731717,-413.92335778047226,-425.94461778070115
PETR4,2018-03-28,2018-03-29,2018-04-05,21.26000022888184,21.14999961853028,470.36688110731717,-51.74064401096405,-63.76190401119293
PETR4,2018-03-29,2018-04-02,2018-04-06,21.36000061035156,21.280000686645508,468.16478062991087,-37.45314673225303,-49.47450673286338
PETR4,2018-04-02,2018-04-03,2018-04-09,21.11000061035156,20.530000686645508,473.70912889014187,-274.7512586151422,-286.77236861575255
PETR4,2018-04-03,2018-04-04,2018-04-10,20.309999465942383,21.39999961853028,492.36830442900265,536.6815269570574,524.6612169575915
PETR4,2018-04-04,2018-04-05,2018-04-11,21.14999961853028,21.799999237060547,472.8132472985313,307.3284303801018,295.30728038048323
PETR4,2018-04-05,2018-04-06,2018-04-12,20.979999542236328,21.68000030517578,476.6444336601767,333.65146721296725,321.630487213425
PETR4,2018-04-06,2018-04-09,2018-04-13,21.43000030517578,21.200000762939453,466.63555098432715,-107.325963117592,-119.34739311789717
PETR4,2018-04-09,2018-04-10,2018-04-16,20.90999984741211,20.6200008392334,478.2400800083044,-138.68914887371565,-150.71005887356307
PETR4,2018-04-10,2018-04-11,2018-04-17,21.350000381469727,21.030000686645508,468.3840665726304,-149.8827583637683,-161.90410836414975
PETR4,2018-04-11,2018-04-12,2018-04-18,21.790000915527344,21.799999237060547,458.92609361361235,4.588490643925773,-7.433299356989754
PETR4,2018-04-12,2018-04-13,2018-04-19,21.63999938964844,22.200000762939453,462.1072219060935,258.78067887510684,246.7590388757172
PETR4,2018-04-13,2018-04-16,2018-04-20,21.049999237060547,22.36000061035156,475.05939964092914,622.3284659244209,610.3074159251838
PETR4,2018-04-16,2018-04-17,2018-04-23,20.700000762939453,22.479999542236328,483.0917696343106,859.90276023744,847.882060236677
PETR4,2018-04-17,2018-04-18,2018-04-24,21.350000381469727,22.39999961853028,468.3840665726304,491.80291255258163,479.78156255220017
PETR4,2018-04-18,2018-04-19,2018-04-25,22.06999969482422,21.729999542236328,453.1037670265653,-154.05534992718026,-166.07741992687508
PETR4,2018-04-19,2018-04-20,2018-04-26,22.059999465942383,22.6299991607666,453.30916781927533,258.3860873180075,246.3640273185416
PETR4,2018-04-20,2018-04-23,2018-04-27,22.09000015258789,22.709999084472656,452.6935233555659,280.66950095160206,268.64741095144944
PETR4,2018-04-23,2018-04-24,2018-04-30,22.600000381469727,22.96999931335449,442.47786863752606,163.7163387785307,151.69373877814925
PETR4,2018-04-24,2018-04-25,2018-05-02,22.01000022888184,22.600000381469727,454.33893212222034,268.0600392787277,256.0380292784988
PETR4,2018-04-25,2018-04-26,2018-05-03,22.0,22.450000762939453,454.54545454545456,204.54580133611506,192.52380133611507
PETR4,2018-04-26,2018-04-27,2018-05-04,22.84000015258789,22.270000457763672,437.8283683534454,-249.5620363468495,-261.5848763470021
PETR4,2018-04-27,2018-04-30,2018-05-07,22.729999542236328,22.64999961853028,439.94721519541804,-35.19574365032154,-47.218473649863775
PETR4,2018-04-30,2018-05-02,2018-05-08,22.670000076293945,22.90999984741211,441.11159975058916,105.86668297770859,93.8440129776323
PETR4,2018-05-02,2018-05-03,2018-05-09,22.540000915527344,24.780000686645508,443.6557051384681,993.7886779654361,981.7661379645206
PETR4,2018-05-03,2018-05-04,2018-05-10,22.450000762939453,25.75,445.434283303368,1469.9327950617258,1457.9103450609628
PETR4,2018-05-04,2018-05-07,2018-05-11,22.56999969482422,25.440000534057617,443.06602282733803,1271.5998573502643,1259.5772873505696
PETR4,2018-05-07,2018-05-08,2018-05-14,23.059999465942383,26.239999771118164,433.6513543623074,1379.0114392120283,1366.9883792125624
PETR4,2018-05-08,2018-05-09,2018-05-15,23.299999237060547,26.790000915527344,429.1845634095209,1497.8548466712673,1485.8315466720303
PETR4,2018-05-09,2018-05-10,2018-05-16,25.13999938964844,27.38999938964844,397.7724838019513,894.9880885543904,882.9629485550007
PETR4,2018-05-10,2018-05-11,2018-05-17,25.82999992370605,25.950000762939453,387.1467297536567,46.45793247690588,34.43210247698217
PETR4,2018-05-11,2018-05-14,2018-05-18,25.850000381469727,25.64999961853028,386.8471896491106,-77.36973307080268,-89.39558307118415
PETR4,2018-05-14,2018-05-15,2018-05-21,26.350000381469727,25.049999237060547,379.50663587209516,-493.35906094460154,-505.385410944983
PETR4,2018-05-15,2018-05-16,2018-05-22,26.8700008392334,24.709999084472656,372.1622511227767,-803.8711154809057,-815.897985481745
PETR4,2018-05-16,2018-05-17,2018-05-23,27.350000381469727,23.270000457763672,365.63070788018115,-1491.7732602557298,-1503.8006102561112
PETR4,2018-05-17,2018-05-18,2018-05-24,25.01000022888184,20.07999992370605,399.84006031522875,-1971.2116193755835,-1983.2366293758123
PETR4,2018-05-18,2018-05-21,2018-05-25,26.100000381469727,19.799999237060547,383.14175685222295,-2413.793506639948,-2425.8196066403298
PETR4,2018-05-21,2018-05-22,2018-05-28,24.809999465942383,16.90999984741211,403.06328961140747,-3184.199834173676,-3196.224644173142
PETR4,2018-05-22,2018-05-23,2018-05-29,24.229999542236328,19.299999237060547,412.7115224483839,-2034.667931620094,-2046.6921616196362
PETR4,2018-05-23,2018-05-24,2018-05-30,20.049999237060547,18.979999542236328,498.75313618545863,-533.6657035110627,-545.6857535102997
PETR4,2018-05-24,2018-05-25,2018-06-01,20.64999961853028,16.15999984741211,484.26151015646985,-2174.3340697638896,-2186.354719763508
PETR4,2018-05-25,2018-05-28,2018-06-04,19.200000762939453,17.530000686645508,520.8333126372769,-869.7916718406807,-881.8108718414436
PETR4,2018-05-28,2018-05-29,2018-06-05,18.0,16.59000015258789,555.5555555555555,-783.333248562283,-795.351248562283
PETR4,2018-05-29,2018-05-30,2018-06-06,18.38999938964844,16.329999923706055,543.7738081507989,-1120.1737543841034,-1132.192144383493
PETR4,2018-05-30,2018-06-01,2018-06-07,19.559999465942383,15.760000228881836,511.2474577216564,-1942.7399492914385,-1954.7595092909044
PETR4,2018-06-01,2018-06-04,2018-06-08,17.290000915527344,15.25,578.3689687962634,-1179.873225856983,-1191.8905158578987
PETR4,2018-06-04,2018-06-05,2018-06-11,17.360000610351562,15.40999984741211,576.0368461068555,-1123.2722893896046,-1135.289649390215
PETR4,2018-06-05,2018-06-06,2018-06-12,16.469999313354492,15.460000038146973,607.1645669038751,-613.2357725046013,-625.2522425039147
PETR4,2018-06-06,2018-06-07,2018-06-13,16.0,15.170000076293944,625.0,-518.7499523162853,-530.7659523162853
PETR4,2018-06-07,2018-06-08,2018-06-14,15.8100004196167,15.100000381469728,632.5110521560911,-449.08287115920535,-461.09868115962496
PETR4,2018-06-08,2018-06-11,2018-06-15,15.5,14.970000267028809,645.1612903225806,-341.935311594317,-353.950811594317
PETR4,2018-06-11,2018-06-12,2018-06-18,15.479999542236328,14.5,645.9948511442491,-633.074658408389,-645.0901384079312
PETR4,2018-06-12,2018-06-13,2018-06-19,15.420000076293944,15.420000076293944,648.5084274009556,0.0,-12.015420000076293
PETR4,2018-06-13,2018-06-14,2018-06-20,15.329999923706056,16.209999084472656,652.3157240552994,574.0372897235203,562.0219597235966
PETR4,2018-06-14,2018-06-15,2018-06-21,15.029999732971191,15.100000381469728,665.3360064979296,46.57395192428185,34.558921924548876
PETR4,2018-06-15,2018-06-18,2018-06-22,14.770000457763672,15.109999656677246,677.0480494293838,230.1957944319885,218.18102443153074
PETR4,2018-06-18,2018-06-19,2018-06-25,14.260000228881836,15.699999809265137,701.2622608340678,1009.8173613397024,997.8031013394735
PETR4,2018-06-19,2018-06-20,2018-06-26,15.84000015258789,16.040000915527344,631.3131252316454,126.26310670001959,114.247266699867
PETR4,2018-06-20,2018-06-21,2018-06-27,16.09000015258789,16.549999237060547,621.5040338822878,285.8912865819151,273.8751965817625
PETR4,2018-06-21,2018-06-22,2018-06-28,15.40999984741211,16.600000381469727,648.929273135545,772.2261815969199,760.2107715970725
PETR4,2018-06-22,2018-06-25,2018-06-29,15.199999809265137,17.190000534057617,657.8947450975963,1309.211019581381,1297.1958195815716
PETR4,2018-06-25,2018-06-26,2018-07-02,15.899999618530272,17.469999313354492,628.9308326992499,987.4212154033652,975.4053154037466
PETR4,2018-06-26,2018-06-27,2018-07-03,16.100000381469727,17.5,621.1179977057321,869.5649598503122,857.5488598499307
PETR4,2018-06-27,2018-06-28,2018-07-04,16.719999313354492,17.610000610351562,598.0861489637061,532.2974482936814,520.280728294368
PETR4,2018-06-28,2018-06-29,2018-07-05,16.850000381469727,17.860000610351562,593.471796653322,599.4066504547696,587.3898004543881
PETR4,2018-06-29,2018-07-02,2018-07-06,16.989999771118164,17.940000534057617,588.5815264694303,559.1528991980267,547.1359091982556
PETR4,2018-07-02,2018-07-03,2018-07-10,17.739999771118164,17.75,563.6978652209809,5.637107672412115,-6.380632327359003
PETR4,2018-07-03,2018-07-04,2018-07-11,17.3799991607666,17.40999984741211,575.3740208787742,17.261615704349975,5.244235705189208
PETR4,2018-07-04,2018-07-05,2018-07-12,18.600000381469727,17.950000762939453,537.6343975757394,-349.462153332984,-361.48075333336544
PETR4,2018-07-05,2018-07-06,2018-07-13,17.969999313354492,18.11000061035156,556.4830485312513,77.90834855125682,65.89037855194347
PETR4,2018-07-06,2018-07-10,2018-07-16,18.34000015258789,17.8799991607666,545.2562659106051,-250.81842311565086,-262.8367631158034
PETR4,2018-07-10,2018-07-11,2018-07-17,17.489999771118164,18.290000915527344,571.7552962186622,457.4048912969393,445.3874012971682
PETR4,2018-07-11,2018-07-12,2018-07-18,17.6200008392334,18.049999237060547,567.5368628662945,244.0399417403527,232.02232173951347
PETR4,2018-07-12,2018-07-13,2018-07-19,17.989999771118164,18.39999961853028,555.8643761660511,227.90430940991226,215.88631941014114
PETR4,2018-07-13,2018-07-16,2018-07-20,17.950000762939453,19.290000915527344,557.1030403879728,746.5181591270613,734.5002091262983
PETR4,2018-07-16,2018-07-17,2018-07-23,17.790000915527344,19.26000022888184,562.1135180084151,826.3064854996502,814.2886954987347
PETR4,2018-07-17,2018-07-18,2018-07-24,18.25,19.65999984741211,547.945205479452,772.6026561162244,760.5844061162244
PETR4,2018-07-18,2018-07-19,2018-07-25,17.84000015258789,19.959999084472656,560.5381117975713,1188.3401982915545,1176.322358291402
PETR4,2018-07-19,2018-07-20,2018-07-26,19.170000076293945,19.40999984741211,521.6484068962642,125.19549825925831,113.17632825918201
PETR4,2018-07-20,2018-07-23,2018-07-27,19.299999237060547,19.770000457763672,518.1347355080535,243.52395817747595,231.50465817823888
PETR4,2018-07-23,2018-07-24,2018-07-30,19.56999969482422,19.88999938964844,510.9862113408593,163.51543168846055,151.49586168876573
PETR4,2018-07-24,2018-07-25,2018-07-31,19.799999237060547,19.71999931335449,505.0505245112612,-40.40400342860559,-52.42380342784265
PETR4,2018-07-25,2018-07-26,2018-08-01,19.950000762939453,20.01000022888184,501.2531136628684,30.074919121730392,18.054969120967453
PETR4,2018-07-26,2018-07-27,2018-08-02,19.600000381469727,20.40999984741211,510.2040717026833,413.26502560080263,401.2454256004212
PETR4,2018-07-27,2018-07-30,2018-08-03,19.950000762939453,21.11000061035156,501.2531136628684,581.4535353637702,569.4335853630073
PETR4,2018-07-30,2018-07-31,2018-08-06,19.6200008392334,21.040000915527344,509.6839741211104,723.751282137778,711.7316621369388
PETR4,2018-07-31,2018-08-01,2018-08-07,19.59000015258789,20.709999084472656,510.4645187396271,571.7197157534533,559.7001257533008
PETR4,2018-08-01,2018-08-02,2018-08-08,19.989999771118164,20.13999938964844,500.25013079030356,75.0373287882667,63.017338788495586
PETR4,2018-08-02,2018-08-03,2018-08-09,21.39999961853028,20.34000015258789,467.28972795592904,-495.32686207364947,-507.348262073268
PETR4,2018-08-03,2018-08-06,2018-08-10,21.14999961853028,19.59000015258789,472.8132472985313,-737.588413276196,-749.6095632758145
PETR4,2018-08-06,2018-08-07,2018-08-13,21.32999992370605,20.040000915527344,468.82325531028494,-604.7815343613805,-616.8028643613043
PETR4,2018-08-07,2018-08-08,2018-08-14,20.809999465942383,19.979999542236328,480.5382151194183,-398.8466818869609,-410.8674918864268
PETR4,2018-08-08,2018-08-09,2018-08-15,20.26000022888184,19.049999237060547,493.5834100211116,-597.2364156720807,-609.2566756723096
PETR4,2018-08-09,2018-08-10,2018-08-16,20.100000381469727,18.950000762939453,497.5124283688592,-572.139102838258,-584.1592028386395
PETR4,2018-08-10,2018-08-13,2018-08-17,19.5,18.459999084472656,512.8205128205128,-533.3338028345353,-545.3533028345353
PETR4,2018-08-13,2018-08-14,2018-08-20,20.280000686645508,18.36000061035156,493.096630247407,-946.7455676953106,-958.7658476959972
PETR4,2018-08-14,2018-08-15,2018-08-21,19.63999938964844,17.719999313354492,509.1649852734034,-977.5968105711419,-989.6164505705315
PETR4,2018-08-15,2018-08-16,2018-08-22,19.31999969482422,18.350000381469727,517.5983518612051,-502.07004589878574,-514.0893658984807
PETR4,2018-08-16,2018-08-17,2018-08-23,18.75,17.950000762939453,533.3333333333334,-426.66625976562506,-438.68500976562507
PETR4,2018-08-17,2018-08-20,2018-08-24,18.3700008392334,18.299999237060547,544.3657889575421,-38.106477395116336,-50.12484739595557
PETR4,2018-08-20,2018-08-21,2018-08-27,18.270000457763672,18.709999084472656,547.3453612175795,240.83120727126797,228.8129372708102
PETR4,2018-08-21,2018-08-22,2018-08-28,17.700000762939453,18.350000381469727,564.971727059931,367.2314070693449,355.213707068582
PETR4,2018-08-22,2018-08-23,2018-08-29,18.350000381469727,19.299999237060547,544.9591167364902,517.71053724345,505.6921872430685
PETR4,2018-08-23,2018-08-24,2018-08-30,18.350000381469727,18.799999237060547,544.9591167364902,245.2309788752048,233.21262887482334
PETR4,2018-08-24,2018-08-27,2018-08-31,18.40999984741211,19.26000022888184,543.1830571908288,461.7058058200987,449.6873958202513
PETR4,2018-08-27,2018-08-28,2018-09-03,18.76000022888184,19.0,533.0490340082492,127.93164615673638,115.9128861565075
PETR4,2018-08-28,2018-08-29,2018-09-04,18.5,18.64999961853028,540.5405405405405,81.08087488123272,69.06237488123271
PETR4,2018-08-29,2018-08-30,2018-09-05,19.14999961853028,18.75,522.1932218903866,-208.87708955525275,-220.89623955487127
PETR4,2018-08-30,2018-08-31,2018-09-06,18.950000762939453,18.989999771118164,527.7044642423981,21.107655181173953,9.088705180411013
PETR4,2018-08-31,2018-09-03,2018-09-10,18.989999771118164,19.26000022888184,526.5929500014513,142.1803375555161,130.16134755574498
PETR4,2018-09-03,2018-09-04,2018-09-11,19.1299991607666,18.5,522.7391760951477,-329.3252422397678,-341.3443722389286
PETR4,2018-09-04,2018-09-05,2018-09-12,18.559999465942383,18.950000762939453,538.7931189518625,210.13001520432317,198.11145520485724
PETR4,2018-09-05,2018-09-06,2018-09-13,18.989999771118164,18.709999084472656,526.5929500014513,-147.44638758308992,-159.46537758286104
PETR4,2018-09-06,2018-09-10,2018-09-14,19.36000061035156,18.790000915527344,516.5289093355256,-294.4213206891343,-306.4406806897446
PETR4,2018-09-10,2018-09-11,2018-09-17,18.8700008392334,19.39999961853028,529.9416828434149,280.86844500554537,268.84957500470614
PETR4,2018-09-11,2018-09-12,2018-09-18,18.809999465942383,20.25,531.6321256736941,765.5505448923058,753.5317348928398
PETR4,2018-09-12,2018-09-13,2018-09-19,19.030000686645508,19.979999542236328,525.4860556582953,499.2111515043146,487.19212150362796
PETR4,2018-09-13,2018-09-14,2018-09-20,18.799999237060547,19.8700008392334,531.9149152031316,569.1498114869873,557.1310114877502
PETR4,2018-09-14,2018-09-17,2018-09-21,18.6299991607666,20.13999938964844,536.7686768907247,810.5208249615964,798.5021949624356
PETR4,2018-09-17,2018-09-18,2018-09-24,19.5,20.0,512.8205128205128,256.4102564102564,244.39075641025642
PETR4,2018-09-18,2018-09-19,2018-09-25,19.93000030517578,20.07999992370605,501.75613882971294,75.26322941967808,63.24329941937291
PETR4,2018-09-19,2018-09-20,2018-09-26,20.26000022888184,20.190000534057617,493.5834100211116,-34.550688071776804,-46.570948072005685
PETR4,2018-09-20,2018-09-21,2018-09-27,20.14999961853028,21.459999084472656,496.27792502803976,650.1238167457225,638.103666746104
PETR4,2018-09-21,2018-09-24,2018-09-28,20.200000762939453,21.09000015258789,495.0494862528325,440.5937406107935,428.57354061003053
PETR4,2018-09-24,2018-09-25,2018-10-01,19.700000762939453,21.0,507.6141935391424,659.8980643219899,647.878364321227
PETR4,2018-09-25,2018-09-26,2018-10-02,20.239999771118164,22.81999969482422,494.0711518322091,1274.7035340324621,1262.683294032691
PETR4,2018-09-26,2018-09-27,2018-10-03,20.5,23.790000915527344,487.8048780487805,1604.8784953791921,1592.857995379192
PETR4,2018-09-27,2018-09-28,2018-10-04,21.1299991607666,24.020000457763672,473.260785479236,1367.7242838528443,1355.7031538536835
PETR4,2018-09-28,2018-10-01,2018-10-05,21.25,23.959999084472656,470.5882352941176,1275.2936868106617,1263.2724368106617
PETR4,2018-10-01,2018-10-02,2018-10-08,22.0,26.600000381469727,454.54545454545456,2090.9092643044214,2078.8872643044215
PETR4,2018-10-02,2018-10-03,2018-10-09,25.25,26.81999969482422,396.03960396039605,621.7820573561263,609.7568073561263
PETR4,2018-10-03,2018-10-04,2018-10-10,23.450000762939453,26.049999237060547,426.4392185352962,1108.7413174971618,1096.7178674963989
PETR4,2018-10-04,2018-10-05,2018-10-11,24.489999771118164,25.290000915527344,408.32993440013496,326.6644148166332,314.6399248168621
PETR4,2018-10-05,2018-10-08,2018-10-15,26.940000534057617,25.770000457763672,371.19524134225514,-434.29846069038797,-446.32540069092204
PETR4,2018-10-08,2018-10-09,2018-10-16,26.479999542236328,26.729999542236328,377.6435110601012,94.4108777650253,82.38439776548307
PETR4,2018-10-09,2018-10-10,2018-10-17,26.309999465942383,26.450000762939453,380.08362611123357,53.21220062292224,41.185890623456295
PETR4,2018-10-10,2018-10-11,2018-10-18,26.549999237060547,25.700000762939453,376.64784509828627,-320.1500936145414,-332.1766436137784
PETR4,2018-10-11,2018-10-15,2018-10-19,25.89999961853028,25.920000076293945,386.1003917870891,7.7221845784720955,-4.303715421146435
PETR4,2018-10-15,2018-10-16,2018-10-22,26.200000762939453,26.530000686645508,381.67937819853984,125.95416568569254,113.9279656849296
PETR4,2018-10-16,2018-10-17,2018-10-23,26.440000534057617,26.200000762939453,378.2148183816753,-90.77146984510006,-102.79790984563411
PETR4,2018-10-17,2018-10-18,2018-10-24,26.290000915527344,25.68000030517578,380.37275206383964,-232.02761092004573,-244.05390092096127
PETR4,2018-10-18,2018-10-19,2018-10-25,26.290000915527344,26.31999969482422,380.37275206383964,11.41071823970808,-0.6155717612074472
PETR4,2018-10-19,2018-10-22,2018-10-26,26.270000457763672,27.600000381469727,380.66234586016776,506.2808909517909,494.25462095133315
PETR4,2018-10-22,2018-10-23,2018-10-29,26.14999961853028,26.420000076293945,382.4091833987581,103.25065457069392,91.2245045710754
PETR4,2018-10-23,2018-10-24,2018-10-30,26.40999984741211,28.0,378.64445504644294,602.044741300403,590.0183313005556
PETR4,2018-10-24,2018-10-25,2018-10-31,26.18000030517578,27.6200008392334,381.97096575369414,550.0383946798233,538.0122146795181
PETR4,2018-10-25,2018-10-26,2018-11-01,26.64999961853028,27.31999969482422,375.23452694711483,251.40716168268673,239.3805116830682
PETR4,2018-10-26,2018-10-29,2018-11-05,26.75,28.15999984741211,373.8317757009346,527.1027466961157,515.0759966961157
PETR4,2018-10-29,2018-10-30,2018-11-06,26.700000762939453,27.190000534057617,374.53182450392865,183.52050828339344,171.4938082826305
PETR4,2018-10-30,2018-10-31,2018-11-07,28.26000022888184,26.299999237060547,353.8570388891914,-693.5601471857609,-705.5884071859898
PETR4,2018-10-31,2018-11-01,2018-11-08,27.76000022888184,25.350000381469727,360.2305445803231,-868.1555574717611,-880.18331747199
PETR4,2018-11-01,2018-11-05,2018-11-09,27.5,25.459999084472656,363.6363636363636,-741.8185147372159,-753.8460147372159
PETR4,2018-11-05,2018-11-06,2018-11-12,27.299999237060547,25.32999992370605,366.30037653717983,-721.6114902597375,-733.6387902589745
